,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253
group1,1.0000000000000002,1.0000000000000002,0.9910153497450963,0.9909966937829198,0.9908476439169859,0.9552038953405748,0.9260109226154197,0.915318994959431,0.877884729454793,0.8531167475626352,0.8435361070623396,0.8426175826209895,0.827027045780271,0.8143760539631616,0.8049611082942946,0.8044279117445906,0.8033797856061835,0.7870186354826307,0.7859829078350421,0.7856821584461207,0.7831883998163275,0.7825125878950212,0.7813816243058932,0.7656544241961013,0.763863842901142,0.762833242756353,0.7518644261362988,0.7491443910013715,0.7473885829278503,0.7363908949775186,0.7311776054834731,0.7209164039566225,0.7206859545025432,0.7159808181947895,0.7108032488330736,0.7070515036556816,0.6916000260989623,0.680950552056839,0.6767069452150508,0.676468951108467,0.6762758583242977,0.6753013602334262,0.6729340664633738,0.6690706344331571,0.6680801987302444,0.6675341610887167,0.6657560998728737,0.6623796067385783,0.6607201852026929,0.6607009249441619,0.6557717092496679,0.6539162176480109,0.644922825304084,0.6448823006939481,0.644367469994966,0.6442749930631796,0.6442749930631796,0.6439356752264274,0.641957454217463,0.6214891217014652,0.6214768097695791,0.6200344270767658,0.6198803502690237,0.6198674359601187,0.616716069203646,0.616716069203646,0.6126951823820279,0.6120723900258072,0.6120723900258072,0.6116012854081958,0.6094935429163224,0.6058815155036096,0.5974274116234116,0.5943751310786765,0.593738478891792,0.593738478891792,0.5936095871251889,0.5919208535277705,0.5918193694739837,0.5769003632915537,0.5769003632915537,0.5767473126612005,0.5767214942194663,0.5753348844801228,0.5747629945886124,0.5703681593839103,0.5703445915534366,0.5703319256620272,0.5670104236662961,0.5670006743597703,0.5670006743597703,0.566684125584577,0.5665675648290324,0.5665675648290324,0.5647364366852988,0.5639794536667241,0.5639794536667241,0.5639794536667241,0.5639794536667241,0.5639721517845636,0.5628248333606604,0.5628248333606604,0.5628248333606604,0.557199620538954,0.557199620538954,0.557199620538954,0.557199620538954,0.553001088912621,0.5529264320125831,0.5529264320125831,0.5529264320125831,0.5497434685645324,0.5497434685645324,0.5461927486322072,0.5461927486322072,0.5461927486322072,0.5461927486322072,0.5461720613561868,0.5461720613561868,0.5461720613561868,0.5460561651401746,0.5460561651401746,0.5460561651401746,0.5459267588355123,0.5459267588355123,0.545444484846835,0.545444484846835,0.545444484846835,0.5448497620834508,0.5448497620834508,0.5448497620834508,0.5432895437283422,0.5432895437283422,0.5432895437283422,0.5431932846147178,0.53754709162293,0.53754709162293,0.53754709162293,0.53754709162293,0.53754709162293,0.53754709162293,0.5374060150967692,0.5374060150967692,0.5374060150967692,0.5374060150967692,0.5374060150967692,0.5374060150967692,0.5374060150967692,0.5374060150967692,0.5362137720101837,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5361593407229667,0.5339050383544665,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.5338320662648688,0.533505948224225,0.533505948224225,0.533505948224225,0.533505948224225,0.533505948224225,0.533505948224225,0.533505948224225,0.533505948224225,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.531663650049822,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453,0.5312381212534453
group2,1.0000000000000002,1.0000000000000002,0.9903471618898417,0.9902631683235651,0.9899835403230032,0.9525832536126002,0.9217254679106193,0.9099111031006767,0.8691938414360225,0.8432092808886696,0.8331214829801458,0.831148972268471,0.815009250033031,0.800177101317642,0.7895385377982046,0.7889944181905377,0.787453868511116,0.769822168435332,0.7681742510933587,0.7675271944979105,0.7629053226367097,0.7613282927610447,0.7597811667844092,0.7423853848327621,0.7402163371289473,0.7385458283636867,0.7262066475378813,0.722738093854775,0.7196856593573103,0.7088108157904505,0.7043806537219558,0.6927638117395504,0.6917427300652292,0.6835644702995183,0.6774176006508047,0.6727862844203352,0.6566593843856409,0.6448785475982718,0.6401874367697581,0.6386554928859841,0.638097714406275,0.6365626429907069,0.6345466149330617,0.6304536189620448,0.6293089512906426,0.6274254309968632,0.6258214378007451,0.6227765765572303,0.6210860527072661,0.6207944610448889,0.6166785893228778,0.6146856391250973,0.606801459918742,0.6062834578440263,0.6050781073918258,0.6050170090414021,0.6050170090414021,0.6044394014543684,0.5999382430423872,0.5808991861253381,0.5808403923198271,0.5796443191427189,0.5792045853445074,0.5791656181213324,0.5751976769765389,0.5751976769765389,0.5711284720232327,0.5703993890408865,0.5703717286077159,0.5689932116454492,0.5650790321298016,0.5619445888615622,0.5530579845141718,0.5504497112206383,0.549644168379189,0.549644168379189,0.5492187847693708,0.545951978977086,0.5453276675635296,0.5304000395083838,0.5304000395083838,0.5302950603555103,0.5300117950846799,0.5264441208403815,0.5255003066821385,0.5218414409853387,0.5216852172597969,0.5215727600764264,0.5193230228567443,0.5191693181295666,0.5191693181295666,0.5189551133218383,0.5188504549013615,0.5188504549013615,0.5169529000854655,0.5164966123789828,0.5164966123789828,0.5164966123789828,0.5164966123789828,0.5163383935239528,0.514275046612995,0.514275046612995,0.514275046612995,0.5103849833488575,0.5103849833488575,0.5103849833488575,0.5103849833488575,0.5067578591955226,0.506728289204798,0.506728289204798,0.506728289204798,0.503804145515838,0.503804145515838,0.5003493598697473,0.5003493598697473,0.5003493598697473,0.5003493598697473,0.5001043541436905,0.5001043541436905,0.5001043541436905,0.4997237316353767,0.4997237316353767,0.4997237316353767,0.4996177149130602,0.4996177149130602,0.49881210318009855,0.49881210318009855,0.49881210318009855,0.49851825648349996,0.49851825648349996,0.49851825648349996,0.4970836379259005,0.4970836379259005,0.4970836379259005,0.49701135747092556,0.4938203988474108,0.4938203988474108,0.4938203988474108,0.4938203988474108,0.4938203988474108,0.4938203988474108,0.4937343796481322,0.4937343796481322,0.4937343796481322,0.4937343796481322,0.4937343796481322,0.4937343796481322,0.4937343796481322,0.4937343796481322,0.49082514460050414,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.49061743972280436,0.488118876323085,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.4880583768132257,0.48786760128780715,0.48786760128780715,0.48786760128780715,0.48786760128780715,0.48786760128780715,0.48786760128780715,0.48786760128780715,0.48786760128780715,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4868392451420865,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622,0.4860369458816622
group3,1.0000000000000002,1.0000000000000002,0.9899129724561814,0.989726269427496,0.9892696254943507,0.948066465854993,0.9103279198229461,0.8963631422655001,0.8514205172154765,0.8194810944277111,0.8070735557249917,0.8042762466534644,0.7857176280364263,0.7670279003136299,0.7554169457973653,0.7533320916079352,0.7483931158868667,0.7238315715728898,0.7205252249835485,0.7188552010926712,0.711797813868014,0.7068317689915568,0.705469034994252,0.6851717478751457,0.6824196625597594,0.6779707203489372,0.6648144028212041,0.6575049350602155,0.6528977242969235,0.6421990618929634,0.6382382220287083,0.623854144979458,0.6214253259588783,0.6090511163847352,0.601434239158334,0.5933071684391621,0.5774944078686781,0.5606909500716627,0.5556468504917559,0.5530954886239383,0.5515571025696213,0.548843775046906,0.5466170977501571,0.5412323414196895,0.5390465549933212,0.5362040713232218,0.5347168276750657,0.532461902534675,0.5311118241629871,0.5296478833907776,0.5270858716981651,0.523268877295143,0.5183879311191522,0.5171975630202673,0.5145748277133994,0.5145437319572908,0.5145437319572908,0.5128145693068418,0.5098783690543843,0.4932231985553236,0.49282939777533835,0.4914281267663929,0.4899071199950404,0.4893743211536835,0.485642929903472,0.485642929903472,0.481588009799563,0.4806441725023426,0.48047424581605425,0.47824662305881943,0.47481195857721825,0.4723897280810573,0.46267702846635844,0.46023787063855714,0.4584950133148167,0.4584950133148167,0.4575749502587729,0.45181394349422166,0.4510882849672027,0.4360660384868437,0.4360660384868437,0.4360365379017475,0.4353028180904148,0.4330020546366918,0.43048880153255287,0.4280339226543339,0.42766733307473837,0.4275112380771298,0.4264571386971424,0.4259676165349086,0.4259676165349086,0.4258340183536871,0.4257933747314617,0.4257933747314617,0.4235902903918687,0.42345013956328076,0.42345013956328076,0.42345013956328076,0.42345013956328076,0.42281751938724066,0.4202535269281809,0.4202535269281809,0.4202535269281809,0.41608905131068447,0.41608905131068447,0.41608905131068447,0.41608905131068447,0.4137171700137467,0.4137133430998016,0.4137133430998016,0.4137133430998016,0.4114333158667907,0.4114333158667907,0.407150257358314,0.407150257358314,0.407150257358314,0.407150257358314,0.40706618210041645,0.40706618210041645,0.40706618210041645,0.40623034689010434,0.40623034689010434,0.40623034689010434,0.40619004413133114,0.40619004413133114,0.40543962403896483,0.40543962403896483,0.40543962403896483,0.40527465638597115,0.40527465638597115,0.40527465638597115,0.40404634868643613,0.40404634868643613,0.40404634868643613,0.4040311600088834,0.40327991057798074,0.40327991057798074,0.40327991057798074,0.40327991057798074,0.40327991057798074,0.40327991057798074,0.4032473304321029,0.4032473304321029,0.4032473304321029,0.4032473304321029,0.4032473304321029,0.4032473304321029,0.4032473304321029,0.4032473304321029,0.3994161500702008,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39909918533921507,0.39582209251441813,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.39577641975232963,0.3957550133588808,0.3957550133588808,0.3957550133588808,0.3957550133588808,0.3957550133588808,0.3957550133588808,0.3957550133588808,0.3957550133588808,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3953822764232935,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812,0.3951600704089812
